"blockTimeRounded","days","playerIndex","parcelIndex","playerTotalFudTerms","playerChangeFudTerms","parcelTotalFudTerms","parcelChangeFudTerms","totalHarvesters","averageHarvesterLevel","totalReservoirs","averageReservoirLevel","totalAltars","averageAltarLevel","totalMakers","averageMakerLevel","destroyValueFudTerms","useCaseName","fudHarvesterLevels","fomoHarvesterLevels","alphaHarvesterLevels","kekHarvesterLevels","fudReservoirLevels","fomoReservoirLevels","alphaReservoirLevels","kekReservoirLevels"
27973565,744.7,1,0,3731038.0812256914,0,0,0,16,4.8125,4,3,1,6,1,3,69843.04587094067,"emptyParcelReservoirs","0,0,0,1,3,0,0,0,0","0,0,0,0,1,2,0,0,0","0,0,0,0,2,1,0,0,0","0,0,0,5,1,0,0,0,0","0,0,1,0,0,0,0,0,0","0,0,1,0,0,0,0,0,0","0,0,1,0,0,0,0,0,0","0,0,1,0,0,0,0,0,0"
27973565,744.7,2,0,3649183.2348206574,5.320000000094296,415374.9999999854,0,16,1,4,1,1,2,,,3640.662589776458,"emptyParcelReservoirs","4,0,0,0,0,0,0,0,0","3,0,0,0,0,0,0,0,0","3,0,0,0,0,0,0,0,0","6,0,0,0,0,0,0,0,0","1,0,0,0,0,0,0,0,0","1,0,0,0,0,0,0,0,0","1,0,0,0,0,0,0,0,0","1,0,0,0,0,0,0,0,0"
27973565,744.7,3,0,3659905.4797611884,11.555555556435138,406143.9999960668,0,16,1,1,3,1,3,,,5170.035120375087,"emptyParcelReservoirs","16,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0","0,0,1,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0"
27986087,745,0,0,3733908.814040577,0,0,0,11,5.363636363636363,4,3,1,6,1,3,68245.82340779026,"emptyParcelReservoirs","0,1,0,0,0,2,0,0,0","0,0,0,1,0,2,0,0,0","0,0,0,0,0,2,0,0,0","0,0,0,0,1,2,0,0,0","0,0,1,0,0,0,0,0,0","0,0,1,0,0,0,0,0,0","0,0,1,0,0,0,0,0,0","0,0,1,0,0,0,0,0,0"
27986087,745,1,0,3731038.0812256914,0,0,0,16,4.8125,4,3,1,6,1,3,69843.04587094067,"emptyParcelReservoirs","0,0,0,1,3,0,0,0,0","0,0,0,0,1,2,0,0,0","0,0,0,0,2,1,0,0,0","0,0,0,5,1,0,0,0,0","0,0,1,0,0,0,0,0,0","0,0,1,0,0,0,0,0,0","0,0,1,0,0,0,0,0,0","0,0,1,0,0,0,0,0,0"
27986087,745,2,0,3649188.5548206577,5.320000000094296,415356.99999998545,0,16,1,4,1,1,2,,,3640.662589776458,"emptyParcelReservoirs","4,0,0,0,0,0,0,0,0","3,0,0,0,0,0,0,0,0","3,0,0,0,0,0,0,0,0","6,0,0,0,0,0,0,0,0","1,0,0,0,0,0,0,0,0","1,0,0,0,0,0,0,0,0","1,0,0,0,0,0,0,0,0","1,0,0,0,0,0,0,0,0"
27986087,745,3,0,3659917.035316745,11.555555556435138,406121.7777738428,0,16,1,1,3,1,3,,,5170.035120375087,"emptyParcelReservoirs","16,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0","0,0,1,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0"
27998609,745.3,0,0,3733908.814040577,0,0,0,11,5.363636363636363,4,3,1,6,1,3,68245.82340779026,"emptyParcelReservoirs","0,1,0,0,0,2,0,0,0","0,0,0,1,0,2,0,0,0","0,0,0,0,0,2,0,0,0","0,0,0,0,1,2,0,0,0","0,0,1,0,0,0,0,0,0","0,0,1,0,0,0,0,0,0","0,0,1,0,0,0,0,0,0","0,0,1,0,0,0,0,0,0"
27998609,745.3,1,0,3731038.0812256914,0,0,0,16,4.8125,4,3,1,6,1,3,69843.04587094067,"emptyParcelReservoirs","0,0,0,1,3,0,0,0,0","0,0,0,0,1,2,0,0,0","0,0,0,0,2,1,0,0,0","0,0,0,5,1,0,0,0,0","0,0,1,0,0,0,0,0,0","0,0,1,0,0,0,0,0,0","0,0,1,0,0,0,0,0,0","0,0,1,0,0,0,0,0,0"
27998609,745.3,2,0,3649193.8748206575,5.320000000094296,415338.99999998545,0,16,1,4,1,1,2,,,3640.662589776458,"emptyParcelReservoirs","4,0,0,0,0,0,0,0,0","3,0,0,0,0,0,0,0,0","3,0,0,0,0,0,0,0,0","6,0,0,0,0,0,0,0,0","1,0,0,0,0,0,0,0,0","1,0,0,0,0,0,0,0,0","1,0,0,0,0,0,0,0,0","1,0,0,0,0,0,0,0,0"
