"blockTimeRounded","days","playerIndex","parcelIndex","playerTotalFudTerms","playerChangeFudTerms","parcelTotalFudTerms","parcelChangeFudTerms","totalHarvesters","averageHarvesterLevel","totalReservoirs","averageReservoirLevel","totalAltars","averageAltarLevel","totalMakers","averageMakerLevel","destroyValueFudTerms","useCaseName"
162783,4.3,2,0,14549758.75,-260,3644324.0000000005,0,11,1,4,1.25,1,2,1,2,14227.5,"craftAndEquipFomoHarvester"
162783,4.3,2,0,14549498.75,-260,3644324.0000000005,0,12,1,4,1.25,1,2,1,2,14357.5,"craftAndEquipFomoHarvester"
162783,4.3,3,0,14572755.75,11,3644480.0000000005,0,5,1,1,2,1,2,,,2820,"emptyParcelReservoirs"
175304,4.7,0,0,14551018.700000005,10.983333333744667,3644361.0000000014,0,4,1.25,4,1.25,1,2,1,2,13717.5,"emptyParcelReservoirs"
175304,4.7,1,0,14549516.25,17.5,3644291.0000000005,0,12,1,4,1.25,1,2,1,2,14487.5,"emptyParcelReservoirs"
175304,4.7,2,0,14549516.25,17.5,3644291.0000000005,0,12,1,4,1.25,1,2,1,2,14487.5,"emptyParcelReservoirs"
175304,4.7,3,0,14572766.75,11,3644460.0000000005,0,5,1,1,2,1,2,,,2820,"emptyParcelReservoirs"
187826,5,0,0,14551029.683333337,10.983333333744667,3644340.000000001,0,4,1.25,4,1.25,1,2,1,2,13717.5,"emptyParcelReservoirs"
187826,5,1,0,14549533.75,17.5,3644258.0000000005,0,12,1,4,1.25,1,2,1,2,14487.5,"emptyParcelReservoirs"
187826,5,2,0,14549533.75,17.5,3644258.0000000005,0,12,1,4,1.25,1,2,1,2,14487.5,"emptyParcelReservoirs"
187826,5,3,0,14572777.75,11,3644440.0000000005,0,5,1,1,2,1,2,,,2820,"emptyParcelReservoirs"
200348,5.3,0,0,14551040.86666667,11.183333333930932,3644319.000000001,0,4,1.25,4,1.5,1,2,1,2,13717.5,"emptyParcelReservoirs"
200348,5.3,0,0,14550510.86666667,-530,3644319.000000001,0,4,1.25,4,1.5,1,2,1,2,13717.5,"upgradeLowestLevelFomoHarvester"
